Symbol,EPSscore,Compscore
OFIX 44 73,
OPBK 67 73,
PCB 73 73,
PNR 93 73,
RBLX 39 73,
RF 83 73,
SATS 10 73,
SNA 73 73,
SU 72 73,
SYY 73 73,
TDG 89 73,
TOMZ 81 73,
TTWO 25 73,
TWFG 35 73,
UFPT 97 73,
VIK 48 73,
WMK 58 73,
ALGM 41 72,
ALLE 84 72,
APTV 93 72,
ARCC 58 72,
AVB 88 72,
BLND 72 72,
BWB 41 72,
CD 46 72,
CFLT 44 72,
CHR 36 72,
CINF 82 72,
CLNE 81 72,
CNA 61 72,
CNCE 22 72,
COO 85 72,
CTRA 55 72,
DCBO 80 72,
DD 92 72,
EE 79 72,
EHTH 31 72,
EVTC 85 72,
FPI 41 72,
GRC 88 72,
GRDN 28 72,
GTX 62 72,
HAFC 58 72,
HLN 55 72,
ICLK 62 72,
IVT 74 72,
KB 90 72,
KEQU 46 72,
KGS 7 72,
KMPR 81 72,
KNSL 99 72,
LIND 52 72,
LSAK 44 72,
LSE 53 72,
MIMI 24 72,
MNST 67 72,
NBTB 58 72,
NC 81 72,
NEN 80 72,
NNI 36 72,
NOA 98 72,
NOMD 85 72,
NU 77 72,
NURO 50 72,
OFG 89 72,
OKLO 7 72,
PCLA 10 72,
PRGS 94 72,
SCCO 96 72,
SMPL 91 72,
SPNS 77 72,
SRBK 36 72,
TSN 75 72,
WKC 67 72,
ACHR 19 71,
ADC 48 71,
AEIS 45 71,
AKR 81 71,
BSBR 91 71,
CCNE 51 71,
CEAD 39 71,
CQP 16 71,
DKNG 20 71,
DRUG 69 71,
EIG 70 71,
ELA 67 71,
ERIE 92 71,
EVRI 11 71,
FMS 77 71,
FSHP 81 71,
GBDC 58 71,
GBLI 51 71,
GSBC 79 71,
GTY 64 71,
HLXB 81 71,
HPK 95 71,
HTCO 58 71,
INVX 82 71,
KMX 69 71,
KRT 69 71,
KULR 53 71,
LB 4 71,
LFST 55 71,
LIVN 87 71,
MSCI 92 71,
MYFW 49 71,
NUTX 25 71,
NVCR 43 71,
OCFT 47 71,
OXBR 25 71,
PAC 58 71,
PDCO 51 71,
PHX 32 71,
POR 61 71,
PULM 37 71,
PVBC 36 71,
RYTM 28 71,
SIDU 60 71,
SILA 67 71,
SPH 29 71,
TSBK 62 71,
UBFO 43 71,
VRNA 1 71,
VZLA 24 71,
WLGS 53 71,
WSO 85 71,
WSOB 84 71,
XYL 90 71,
AFBI 86 70,
AIT 81 70,
ANSC 81 70,
BDL 55 70,
BJRI 33 70,
CHD 82 70,
CMG 97 70,
CRUS 79 70,
CTM 36 70,
CTRE 90 70,
CTSO 53 70,
DUK 58 70,
EARN 76 70,
EFSI 88 70,
EMN 87 70,
EPRX 29 70,
ETN 91 70,
FSTR 47 70,
GENI 37 70,
GLPI 63 70,
IBOC 73 70,
IMXI 94 70,
INSE 42 70,
INSG 30 70,
INSP 81 70,
KRNT 81 70,
LNTH 94 70,
LOCO 69 70,
LPA 81 70,
LVOX 49 70,
LYV 49 70,
MANH 96 70,
MGEE 64 70,
MPTI 99 70,
NLY 43 70,
NRT 88 70,
OHI 79 70,
PAG 69 70,
PAX 89 70,
PCYO 82 70,
PFBC 69 70,
PRLB 30 70,
PTCT 42 70,
QETA 81 70,
RCMT 82 70,
SELF 90 70,
SENEB 46 70,
SKYX 31 70,
SPG 49 70,
SSRM 10 70,
SY 47 70,
TARS 43 70,
TTAM 97 70,
VNCE 81 70,
XCUR 61 70,
XEL 59 70,
YEXT 42 70,
ACNT 65 69,
ADT 45 69,
APPF 57 69,
BAND 87 69,
BANR 56 69,
BARK 65 69,
BCOW 42 69,
BNTX 28 69,
BSY 90 69,
CCAP 65 69,
CENX 68 69,
CMCM 14 69,
CNM 81 69,
CRK 35 69,
CZWI 62 69,
EC 51 69,
ELSE 37 69,
EVER 81 69,
FMBH 60 69,
GCT 99 69,
GLAC 81 69,
GLRE 87 69,
GME 81 69,
HDB 70 69,
HTCR 34 69,
IKT 35 69,
INUV 33 69,
IRT 71 69,
JBLU 23 69,
KVAC 81 69,
LMNR 58 69,
LTBR 10 69,
MCK 86 69,
MU 81 69,
NBIX 84 69,
NSTS 17 69,
OVLY 74 69,
PAVS 81 69,
PRK 71 69,
RSVR 52 69,
SAMG 29 69,
SATL 12 69,
SBFG 39 69,
SHCO 34 69,
SKBL 24 69,
SKLZ 56 69,
SPCB 24 69,
SQNS 70 69,
SW 42 69,
TRVG 21 69,
UFG 24 69,
WBS 56 69,
WULF 48 69,
YYGH 81 69,
ZETA 52 69,
AAL 47 68,
AENT 36 68,
AFJK 81 68,
AIR 83 68,
ALRS 59 68,
ARLO 72 68,
AWR 88 68,
BCML 58 68,
BE 18 68,
BMO 40 68,
BMY 57 68,
BODI 53 68,
BRIV 44 68,
BRZE 81 68,
BUR 31 68,
CAH 67 68,
CHCO 75 68,
CHMI 17 68,
CIVB 47 68,
CMPO 47 68,
CVGW 73 68,
ELDN 24 68,
GKOS 43 68,
GRPN 73 68,
HGTY 44 68,
INBS 61 68,
INSM 13 68,
IROH 81 68,
KTOS 65 68,
LOMA 44 68,
LSPD 78 68,
MFIC 47 68,
OGS 55 68,
OMCL 59 68,
PFSI 62 68,
PG 65 68,
PKE 75 68,
QURE 42 68,
REAL 54 68,
REAX 49 68,
RIVN 43 68,
RKLB 17 68,
RUM 18 68,
SKYT 81 68,
SPXC 95 68,
SYPR 52 68,
TEL 78 68,
UBX 50 68,
UNP 76 68,
USAS 18 68,
VAC 80 68,
VATE 32 68,
VTEX 81 68,
WEN 85 68,
WRBY 4 68,
WT 96 68,
AADI 35 67,
ACM 97 67,
AIP 42 67,
ANGO 33 67,
AREN 68 67,
ATYR 12 67,
AUBN 66 67,
AX 96 67,
BBSI 67 67,
BNL 88 67,
CALX 49 67,
CNH 48 67,
CRNT 81 67,
CWT 91 67,
DMAC 16 67,
DMLP 72 67,
ED 61 67,
EDN 29 67,
ELP 47 67,
EUDA 55 67,
EVBN 31 67,
FCBC 53 67,
FELE 66 67,
GDTC 49 67,
GFF 98 67,
GM 96 67,
HNST 71 67,
HTBK 39 67,
ICCH 37 67,
JXN 82 67,
KEP 81 67,
LQDA 10 67,
LXFR 57 67,
MBI 33 67,
MSFT 89 67,
NOTE 32 67,
OB 73 67,
OUT 81 67,
RAIL 81 67,
REBN 41 67,
REPL 20 67,
RUSHA 64 67,
SBCF 62 67,
SFIX 26 67,
SIFY 28 67,
SKX 97 67,
SLB 89 67,
SMC 3 67,
SNY 45 67,
SRE 65 67,
STIM 13 67,
UMH 81 67,
VBTX 51 67,
VERV 36 67,
VOD 99 67,
ZENA 9 67,
ACOG 42 66,
ALBT 32 66,
ALHC 34 66,
BTBD 16 66,
CCSI 54 66,
CIA 26 66,
CIVI 93 66,
CSTL 81 66,
CVEO 28 66,
CVKD 2 66,
CZFS 42 66,
DATS 54 66,
DERM 28 66,
ERII 92 66,
ESI 77 66,
ESOA 72 66,
EXTR 42 66,
FET 8 66,
FGEN 58 66,
FITB 51 66,
GNSS 31 66,
GOOD 81 66,
GPN 89 66,
HBI 81 66,
HHH 84 66,
HIG 77 66,
HUYA 16 66,
INFN 3 66,
INTR 76 66,
ISEE 4 66,
ITUB 70 66,
ITW 72 66,
LC 41 66,
MAC 64 66,
MCW 94 66,
MDAI 50 66,
MKL 35 66,
NSPR 17 66,
OCC 37 66,
PATK 48 66,
PNNT 58 66,
PR 83 66,
RGTI 48 66,
ROK 48 66,
SBUX 50 66,
SLP 65 66,
SLQT 41 66,
SNAP 84 66,
TCBK 70 66,
THC 95 66,
TMHC 97 66,
UUU 28 66,
VRAR 68 66,
VTVT 46 66,
ZWS 77 66,
AAON 87 65,
AC 29 65,
ACI 47 65,
ADI 53 65,
AGH 24 65,
AIZ 90 65,
AMD 97 65,
ASML 95 65,
ATEC 38 65,
ATHE 15 65,
AVAH 81 65,
BELFA 68 65,
BIDU 47 65,
BLU 16 65,
BOTJ 60 65,
BRC 86 65,
COUR 76 65,
CRCT 38 65,
CRSR 18 65,
DAC 73 65,
DBX 95 65,
DNAB 80 65,
DPZ 82 65,
GPAT 81 65,
GROV 49 65,
HITI 70 65,
HQI 60 65,
INKT 53 65,
INTU 90 65,
IR 82 65,
JVSA 81 65,
KEYS 52 65,
KFFB 70 65,
LAKE 4 65,
LLYVK 1 65,
MDU 63 65,
MRC 83 65,
NCMI 56 65,
NWSA 93 65,
OBDC 58 65,
OC 89 65,
PLPC 45 65,
POST 63 65,
PSQH 46 65,
RLI 85 65,
RNGR 29 65,
SAFT 74 65,
SGU 35 65,
SOLV 34 65,
STEL 67 65,
TMCI 15 65,
TSCO 67 65,
USIO 52 65,
VOXX 28 65,
VTS 44 65,
WSFS 56 65,
XYZ 98 65,
ABM 76 64,
ALEX 94 64,
ALKT 81 64,
AMWL 43 64,
ASX 55 64,
BCO 84 64,
BCPC 85 64,
BNS 69 64,
CB 81 64,
CCOI 51 64,
CMA 40 64,
DCI 90 64,
FISI 11 64,
GLNG 28 64,
HASI 81 64,
HON 62 64,
IONQ 19 64,
KLG 47 64,
LLYVA 1 64,
LNG 12 64,
LXEH 44 64,
MAPS 9 64,
MEDP 99 64,
MGTX 20 64,
MITK 87 64,
MNMD 56 64,
MSA 79 64,
NB 54 64,
NMIH 86 64,
NXL 19 64,
OPT 31 64,
PAR 55 64,
PAYS 78 64,
PECO 92 64,
PED 79 64,
PFE 87 64,
PGEN 7 64,
RBKB 26 64,
RDN 78 64,
RELL 26 64,
RR 14 64,
RUSHB 64 64,
SENS 26 64,
SFBC 62 64,
SLS 54 64,
SPHR 4 64,
SPSC 97 64,
STBA 58 64,
STGW 75 64,
STN 92 64,
TAP 67 64,
TROW 77 64,
VALN 27 64,
WFCF 74 64,
YOSH 14 64,
ADN 41 63,
AGNC 29 63,
ALG 63 63,
ARTNA 87 63,
AZEK 87 63,
BHA 20 63,
BKSY 20 63,
BRD 81 63,
CCK 82 63,
CCRN 47 63,
CIFR 4 63,
CIGI 75 63,
COLL 95 63,
CRDB 39 63,
DBD 37 63,
DOMH 23 63,
EMCG 28 63,
EPAM 84 63,
EXK 37 63,
FARM 3 63,
FAST 64 63,
FCPT 50 63,
GHG 28 63,
IH 10 63,
INDB 41 63,
JNJ 49 63,
KMB 48 63,
KRP 32 63,
LCFY 13 63,
LOAR 81 63,
LPX 85 63,
LYFT 73 63,
MGY 69 63,
MSS 28 63,
MTDR 74 63,
MURA 42 63,
NRP 60 63,
NVCT 41 63,
PERF 47 63,
PHH 24 63,
PKG 87 63,
PLSE 19 63,
PNTG 86 63,
PRKS 77 63,
PWR 98 63,
RCAT 3 63,
RFL 2 63,
RXRX 22 63,
RYAAY 52 63,
SMR 16 63,
SNPS 96 63,
TAPA 67 63,
TCPC 42 63,
TOI 31 63,
USAU 4 63,
VVV 68 63,
WK 81 63,
AA 81 62,
ADSE 7 62,
AKRO 8 62,
ALNT 47 62,
ALNY 37 62,
ALTO 14 62,
ARYE 69 62,
ASRV 81 62,
ATLO 55 62,
BBIO 10 62,
BURL 88 62,
BVN 78 62,
CCCS 63 62,
CELZ 20 62,
CFG 40 62,
CMMB 48 62,
CSWC 68 62,
DHIL 74 62,
DXC 65 62,
EFOI 57 62,
ELLO 29 62,
EQS 30 62,
ESHA 44 62,
EVLV 41 62,
EXPD 91 62,
FNLC 55 62,
GABC 60 62,
HSIC 55 62,
HWKZ 80 62,
ICCC 22 62,
ICUI 41 62,
LBTYA 37 62,
LTM 11 62,
LUCK 79 62,
LUNG 31 62,
LUNR 5 62,
MRT 9 62,
NAK 24 62,
NCNO 77 62,
NNE 2 62,
O 39 62,
ONIT 61 62,
PBA 72 62,
PFS 38 62,
PVLA 4 62,
RH 42 62,
RZLT 34 62,
S 81 62,
SPKL 81 62,
SPT 77 62,
TKR 55 62,
TRVI 5 62,
TS 56 62,
U 34 62,
VZ 49 62,
XPOF 4 62,
ZBRA 87 62,
AACT 62 61,
AEMD 62 61,
ALDX 3 61,
ARKO 28 61,
BEPC 37 61,
BL 80 61,
BRKL 38 61,
BWXT 88 61,
CDW 65 61,
CEP 52 61,
CEPU 28 61,
CHDN 87 61,
CLX 51 61,
CMPX 18 61,
CRMD 37 61,
CVRX 16 61,
ELME 50 61,
ELS 71 61,
EM 14 61,
EQC 26 61,
FDSB 28 61,
FIS 84 61,
GBCI 48 61,
GRAF 81 61,
GWW 91 61,
ICAD 13 61,
ICHR 80 61,
INR 39 61,
KVUE 38 61,
LCID 20 61,
LCII 76 61,
MCY 82 61,
MOGA 82 61,
MOGB 82 61,
MP 2 61,
MVIS 38 61,
OLED 77 61,
OMER 40 61,
ORC 28 61,
PBBK 64 61,
PETS 68 61,
PHI 64 61,
PROV 46 61,
PSFE 23 61,
RRR 45 61,
SBAC 92 61,
SNN 62 61,
TRP 39 61,
USX 2 61,
VABK 86 61,
VLTO 75 61,
VOR 32 61,
VOYA 71 61,
WCC 85 61,
WLDN 86 61,
WLKP 84 61,
ACVA 69 60,
AGFY 46 60,
ALE 39 60,
ALOR 49 60,
BBY 48 60,
BIP 37 60,
CAPL 22 60,
CCIR 24 60,
CDIO 57 60,
CDTX 3 60,
CHCI 78 60,
CKPT 47 60,
CNOB 42 60,
CNXC 74 60,
DAKT 17 60,
EA 79 60,
ECX 8 60,
EFX 72 60,
FBP 73 60,
FIX 99 60,
FMAO 84 60,
GEO 51 60,
GNLX 25 60,
GROY 68 60,
HGV 53 60,
HOUR 81 60,
HSY 86 60,
IMO 70 60,
IX 67 60,
KN 76 60,
LIEN 10 60,
LMND 19 60,
LTC 66 60,
MARPS 56 60,
MPLN 1 60,
NWE 63 60,
NYC 42 60,
NYT 93 60,
OCS 8 60,
PCH 38 60,
PEG 55 60,
PEGA 19 60,
PRAX 29 60,
PSO 36 60,
QUAD 92 60,
REKR 34 60,
RNR 85 60,
RPM 87 60,
SCI 71 60,
SHW 82 60,
TAC 18 60,
TEM 33 60,
UCTT 78 60,
USM 13 60,
WAVE 9 60,
ZCMD 81 60,
ABSI 31 59,
ACA 88 59,
ACHL 16 59,
AMRX 46 59,
AMTB 67 59,
AUNA 39 59,
BANL 4 59,
BBCP 19 59,
BDX 84 59,
BTDR 28 59,
CCEC 37 59,
CLH 88 59,
CPHC 83 59,
CVAC 46 59,
CXW 43 59,
EBR 49 59,
EMX 14 59,
EQIX 56 59,
FICO 97 59,
FUFU 49 59,
GANX 44 59,
GHM 76 59,
GLOB 90 59,
HONE 61 59,
ICMB 55 59,
IMTE 81 59,
INVA 10 59,
ITRI 90 59,
LU 4 59,
MDGL 16 59,
MIST 53 59,
MLR 70 59,
MMI 66 59,
MTRX 10 59,
NEUP 38 59,
NFBK 58 59,
NRXP 51 59,
NTR 70 59,
NVA 10 59,
NVO 96 59,
OII 94 59,
OLP 94 59,
ORA 51 59,
PCTI 47 59,
PEBO 55 59,
RYAM 68 59,
SERV 14 59,
SM 89 59,
SMID 81 59,
SSYS 6 59,
STR 81 59,
TAK 60 59,
TKNO 49 59,
TTI 9 59,
VLY 24 59,
VTOL 43 59,
WKSP 41 59,
ACGL 72 58,
ACRS 55 58,
AI 47 58,
AUR 26 58,
AVDX 81 58,
BBUC 28 58,
BNTC 1 58,
BTCS 1 58,
CAAP 29 58,
CHE 85 58,
CHT 54 58,
COMM 22 58,
CUE 39 58,
CXT 65 58,
DDD 3 58,
DGNX 11 58,
DOGZ 42 58,
DSWL 84 58,
DTSQ 52 58,
ELTK 52 58,
ENSG 93 58,
FVCB 75 58,
FWRG 17 58,
GDRX 85 58,
HD 60 58,
HRI 91 58,
HWKN 83 58,
ILAG 38 58,
INLX 8 58,
ISPO 46 58,
ISTR 92 58,
JG 22 58,
JNPR 55 58,
LEDS 45 58,
NATL 43 58,
NEWT 56 58,
NITO 56 58,
NLOP 28 58,
NOC 74 58,
NRDS 81 58,
NVT 73 58,
PEP 77 58,
PFIN 23 58,
PT 62 58,
PW 51 58,
RPAY 85 58,
SBRA 81 58,
SKM 51 58,
STNE 86 58,
SWIM 44 58,
UAMY 24 58,
VBNK 49 58,
VLN 20 58,
WPC 35 58,
WU 60 58,
XP 71 58,
ADBE 92 57,
ALCO 3 57,
AMG 79 57,
ARAY 41 57,
ASB 73 57,
ATXG 25 57,
BEST 45 57,
BFH 16 57,
BIOB 42 57,
BKH 61 57,
BLIN 22 57,
CARR 81 57,
CX 74 57,
DCOM 33 57,
ENTX 26 57,
EQR 59 57,
FBNC 49 57,
FC 70 57,
FNB 57 57,
GNFT 81 57,
HCAT 81 57,
INGM 43 57,
KEY 63 57,
KLC 76 57,
LECO 77 57,
LEGH 75 57,
LIF 34 57,
LION 37 57,
NOAH 19 57,
NSC 77 57,
NVGS 53 57,
OPRX 76 57,
OSS 2 57,
POWI 53 57,
RAYA 4 57,
RDW 1 57,
RENE 46 57,
REX 88 57,
RGA 80 57,
RGEN 64 57,
ROST 88 57,
RVTY 54 57,
SASR 21 57,
SBSI 84 57,
SGMO 71 57,
SMTC 47 57,
SNDA 53 57,
SRRK 10 57,
SSD 72 57,
STVN 61 57,
TER 68 57,
TTC 92 57,
URI 79 57,
WEX 74 57,
ZVIA 30 57,
AACG 9 56,
AIFF 2 56,
AMSF 30 56,
ARCO 68 56,
ARLP 50 56,
BBDO 76 56,
CATY 55 56,
CLPS 6 56,
CNX 75 56,
CRT 44 56,
CUBI 47 56,
CUZ 14 56,
CVX 53 56,
ENVX 43 56,
EXR 44 56,
FANG 81 56,
GIGM 25 56,
GORO 4 56,
GSL 92 56,
HRTX 60 56,
HUBB 90 56,
INGN 55 56,
IVR 20 56,
LKQ 60 56,
LTRY 17 56,
LWAY 32 56,
MESO 13 56,
NISN 46 56,
NL 81 56,
NN 22 56,
NTRB 26 56,
NUKK 43 56,
OCFC 56 56,
ONTO 97 56,
PATH 63 56,
PLAO 20 56,
POAI 39 56,
QSI 24 56,
REE 47 56,
SARO 81 56,
SIGA 81 56,
SJM 69 56,
SKE 5 56,
SOC 1 56,
SRZN 29 56,
SVT 81 56,
TEF 77 56,
TITN 43 56,
UHAL 36 56,
WAFU 22 56,
WSC 80 56,
XPO 86 56,
XPRO 80 56,
YETI 88 56,
ZI 80 56,
ZK 33 56,
A 73 55,
AIV 2 55,
ALGS 68 55,
APLE 78 55,
ATMV 14 55,
BAX 44 55,
BFIN 21 55,
BWFG 30 55,
CRDF 12 55,
DADA 2 55,
DNTH 63 55,
DOLE 68 55,
EWTX 26 55,
EXE 6 55,
FCF 54 55,
FG 86 55,
FIZZ 71 55,
FOLD 81 55,
GNRC 83 55,
GTIM 81 55,
HAE 84 55,
HKD 99 55,
HUBC 60 55,
INFA 90 55,
INGR 95 55,
IOR 41 55,
JOBY 18 55,
KRON 49 55,
LPTH 14 55,
MCHX 33 55,
MKTX 67 55,
MTD 89 55,
NEO 76 55,
NEON 16 55,
NIU 21 55,
NTGR 8 55,
NVST 21 55,
OPTX 7 55,
PAGS 70 55,
PI 99 55,
PTC 85 55,
REXR 83 55,
RWT 73 55,
SRL 5 55,
SSSS 11 55,
TEO 26 55,
TR 57 55,
TRST 57 55,
TXN 36 55,
UHS 91 55,
VCEL 46 55,
VCSA 34 55,
VGZ 24 55,
WVVI 25 55,
XPEL 78 55,
AESI 46 54,
ALCY 64 54,
ALRM 69 54,
AXTA 88 54,
BFRI 62 54,
BHE 69 54,
BKV 3 54,
BLDE 12 54,
BLKB 60 54,
BLZE 49 54,
BTG 13 54,
CAMT 99 54,
CL 64 54,
CRDA 39 54,
CSWI 98 54,
CYCN 47 54,
DECK 98 54,
DSGN 38 54,
EOSE 16 54,
GBX 99 54,
GCI 71 54,
GD 77 54,
GIII 76 54,
GV 81 54,
HFBL 40 54,
IMUX 50 54,
INTZ 61 54,
IOBT 41 54,
J 59 54,
LCNB 62 54,
MOD 95 54,
MWG 81 54,
NXPI 69 54,
NXST 95 54,
NXT 93 54,
OMC 75 54,
OXSQ 32 54,
PENN 4 54,
RDY 73 54,
ROCK 86 54,
SAIL 10 54,
SMMT 8 54,
SWKH 26 54,
SXT 79 54,
SYBX 81 54,
TARA 47 54,
TBBB 81 54,
TFSL 57 54,
TMC 9 54,
TTAN 55 54,
TXO 28 54,
VNO 37 54,
VSEC 30 54,
ZYME 22 54,
AAOI 4 53,
ALV 70 53,
AMAT 88 53,
ASLE 32 53,
BEAM 19 53,
BSET 38 53,
BTCT 21 53,
BUJA 28 53,
BYFC 30 53,
CFBK 45 53,
CP 72 53,
CTO 28 53,
DAR 57 53,
DECA 26 53,
DH 52 53,
ETNB 9 53,
FCUV 24 53,
FLG 22 53,
GETY 70 53,
HAFN 71 53,
IHT 4 53,
INMB 10 53,
IP 40 53,
KRNY 40 53,
LHC 6 53,
MDLZ 74 53,
MERC 64 53,
MOVE 53 53,
NBHC 49 53,
NDLS 3 53,
NEXT 28 53,
OBT 61 53,
OTTR 74 53,
OUST 50 53,
PEBK 67 53,
PHM 95 53,
PUMP 31 53,
QGEN 68 53,
RMCO 49 53,
RVPH 47 53,
SDOT 81 53,
SHG 74 53,
SITC 99 53,
STRL 99 53,
STWD 48 53,
SUPV 6 53,
SWX 23 53,
TBLA 76 53,
ULTA 71 53,
VRNS 87 53,
VTMX 77 53,
WASH 41 53,
WBD 33 53,
XPER 81 53,
YHC 2 53,
YTRA 81 53,
AGAE 12 52,
AGYS 92 52,
APT 35 52,
ASTS 1 52,
BHP 81 52,
BLBX 22 52,
BXMT 7 52,
CACI 95 52,
CFSB 14 52,
CI 74 52,
CLRC 37 52,
CMCSA 82 52,
CPIX 5 52,
CSL 91 52,
CURV 55 52,
EG 60 52,
EGY 94 52,
FBYD 81 52,
FLIC 21 52,
FLL 6 52,
FYBR 4 52,
GAP 72 52,
GAUZ 29 52,
GNW 75 52,
HAYW 92 52,
HYAC 37 52,
IDN 34 52,
KEX 94 52,
KOPN 15 52,
MDXG 36 52,
MEOA 5 52,
MSTR 5 52,
MTA 22 52,
MVO 84 52,
NGVT 62 52,
NOV 68 52,
NRDY 6 52,
OMCC 21 52,
OPXS 78 52,
PDFS 98 52,
RECT 18 52,
REFI 20 52,
SFNC 36 52,
SOPA 55 52,
SPHL 80 52,
SPOK 15 52,
SSTK 74 52,
SVA 49 52,
TDW 80 52,
TECX 54 52,
TIVC 63 52,
UBCP 36 52,
VMD 45 52,
VSTM 20 52,
VUZI 21 52,
WHF 50 52,
ACIC 41 51,
ARMN 20 51,
ATMC 36 51,
AZTA 93 51,
BKE 57 51,
BMRA 23 51,
BRTX 18 51,
CBFV 44 51,
CDZI 18 51,
CNMD 91 51,
DGHI 6 51,
EBS 34 51,
EOLS 29 51,
EP 9 51,
GAIA 15 51,
GFR 76 51,
GRBK 98 51,
HGBL 55 51,
HPQ 60 51,
IAS 52 51,
INTT 46 51,
INVH 68 51,
IPX 36 51,
ITP 36 51,
KVSA 27 51,
MSEX 79 51,
MTSR 2 51,
NDSN 69 51,
NNN 59 51,
NPWR 74 51,
NWN 27 51,
NYMT 28 51,
ODYS 19 51,
PMT 16 51,
PSN 88 51,
PVL 31 51,
RDNT 73 51,
RENB 53 51,
RNW 30 51,
SEM 75 51,
SLF 67 51,
SLSR 2 51,
SOBO 12 51,
SOHU 8 51,
STAG 71 51,
SYNA 75 51,
TK 55 51,
TU 57 51,
UL 63 51,
UNIT 35 51,
USB 56 51,
VBOC 80 51,
VMC 60 51,
VMEO 12 51,
VRAX 47 51,
ZTS 89 51,
AIHS 45 50,
AIRE 7 50,
AL 11 50,
AMCR 49 50,
ATR 85 50,
ATSG 15 50,
AUB 48 50,
BP 26 50,
BRFS 81 50,
CAPR 8 50,
CON 42 50,
CPT 28 50,
CSPI 37 50,
EBF 59 50,
EDU 32 50,
ENR 71 50,
ESNT 57 50,
FLNG 64 50,
FMX 82 50,
GCBC 83 50,
GGG 59 50,
GSIT 22 50,
LAMR 47 50,
LANV 25 50,
LITM 51 50,
LKFN 49 50,
LMT 58 50,
MBAC 15 50,
MEOH 78 50,
MKSI 79 50,
MOBX 6 50,
MRNO 4 50,
NETD 38 50,
NHI 29 50,
OAKU 10 50,
ORGN 3 50,
OSK 56 50,
OTIS 76 50,
PHG 59 50,
PRA 80 50,
QH 2 50,
RKT 81 50,
SILC 2 50,
SJW 59 50,
SPRC 60 50,
SPTN 65 50,
SRPT 81 50,
TTE 60 50,
UPBD 85 50,
VSCO 56 50,
WPP 57 50,
XOM 56 50,
XOS 51 50,
ZBH 62 50,
ZD 57 50,
ZGN 54 50,
ADUS 93 49,
AEI 37 49,
ALLY 31 49,
AUST 14 49,
BIGC 73 49,
BUSE 55 49,
CASS 25 49,
CDRE 17 49,
CF 92 49,
CKX 78 49,
CLB 63 49,
CUBE 72 49,
E 59 49,
ENTG 84 49,
EPOW 24 49,
ESEA 87 49,
ETSY 75 49,
EXPI 65 49,
FENC 9 49,
FLYX 25 49,
FRT 48 49,
HSII 51 49,
IEX 74 49,
INDT 5 49,
IRS 15 49,
IVAC 2 49,
IZEA 1 49,
KOSS 38 49,
KREF 58 49,
LAES 2 49,
LFUS 54 49,
M 71 49,
MBOT 34 49,
MFIN 58 49,
MGRX 43 49,
MHO 93 49,
MLM 72 49,
NMFC 53 49,
NYXH 9 49,
OVV 90 49,
POWL 77 49,
PTMN 53 49,
SATX 34 49,
SCAQ 29 49,
SHOO 82 49,
SLG 67 49,
SMP 73 49,
TM 78 49,
TNC 67 49,
TSE 16 49,
UHALB 33 49,
UHT 71 49,
UNB 28 49,
VC 63 49,
WABC 62 49,
WYNN 42 49,
XLO 53 49,
AGL 3 48,
AKAM 57 48,
AVBP 13 48,
BBU 28 48,
BFS 68 48,
BOH 31 48,
BRKR 73 48,
BWLP 82 48,
BWMX 73 48,
BZFD 71 48,
CAT 73 48,
CDXS 7 48,
CORS 32 48,
CWCO 45 48,
DTCK 63 48,
EQNR 69 48,
ETD 63 48,
FA 69 48,
FERG 76 48,
FLYW 63 48,
FRXB 20 48,
GRNT 34 48,
GSBD 53 48,
GSK 61 48,
HRB 45 48,
ICG 81 48,
INVZ 38 48,
IQV 88 48,
LINK 2 48,
LPSN 21 48,
LRFC 17 48,
LUV 36 48,
MDRR 20 48,
MEG 91 48,
MLCO 81 48,
MNTK 32 48,
MOH 93 48,
MT 11 48,
MTEN 8 48,
NA 53 48,
NEUE 52 48,
PCAR 58 48,
PETZ 81 48,
RGR 32 48,
RSSS 22 48,
SBGI 81 48,
SEER 18 48,
SFST 58 48,
SHEL 64 48,
SHIP 81 48,
SHO 45 48,
SUI 81 48,
VNT 55 48,
WRD 7 48,
WSR 67 48,
XGN 38 48,
XOMA 63 48,
YI 58 48,
ABVC 64 47,
ADUR 7 47,
AEVA 32 47,
AG 63 47,
AGIO 53 47,
AMPH 92 47,
AMT 46 47,
ANIP 32 47,
BFRG 19 47,
BPMC 51 47,
CCIX 4 47,
CLBR 37 47,
CNTA 16 47,
CORZ 1 47,
CWBC 32 47,
DAWN 74 47,
DELL 74 47,
DVN 61 47,
EB 65 47,
ESLA 3 47,
EVEX 12 47,
EVH 46 47,
F 96 47,
FBRT 19 47,
FIVE 86 47,
FSBW 59 47,
GCO 29 47,
GDOT 26 47,
GDST 28 47,
GRCE 15 47,
GWRS 86 47,
KPLT 16 47,
MDCX 2 47,
MTLS 46 47,
NWBI 56 47,
PLBY 15 47,
PSA 51 47,
REGN 63 47,
RGCO 32 47,
RNAC 31 47,
SUGP 81 47,
TAOP 81 47,
TBN 7 47,
TH 8 47,
TPC 28 47,
TRX 52 47,
UMAC 2 47,
USEG 49 47,
UTL 48 47,
VENU 6 47,
VERI 20 47,
VVOS 60 47,
WHR 48 47,
WWR 29 47,
ZVRA 1 47,
AMH 79 46,
ANF 96 46,
AROW 61 46,
ASNS 68 46,
ASTH 78 46,
AVY 74 46,
BN 8 46,
CARS 43 46,
