Open,High,Low,Close,Adj Close,Volume
166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,165.3618621826172,49923000
165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,166.51416015625,47720200
166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.54063415527344,52456400
165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,163.92152404785156,58337300
165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.22946166992188,41949600
165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,162.67984008789062,48714100
163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,162.66990661621094,45498800
165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,167.28897094726562,64902300
168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,168.5504913330078,55209200
169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.46109008789062,52472900
170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,167.41806030273438,48425700
169.5,170.9199981689453,167.16000366210938,167.4499969482422,166.3353271484375,65136000
164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,164.68637084960938,81235400
